,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
10,0.05235459,-0.05737905,0.07141159,-0.022555228,-0.026602637,0.055080462,0.009466015,0.018815506,0.0011798523,-0.054713365,-0.063817665,-0.005868613,-0.01850551,0.06730832,0.049405705,-0.039400373,-0.016518489,0.022119563,-0.03798831,0.0010370128,0.06744342,-0.004967226,0.011981777,-0.06261245,0.07448615,0.009225781,0.05390876,0.03296416,-0.02883016,-0.057187524,0.07529116,0.01560654,0.06569677,0.048733495,-0.01205914,-0.05949871,0.009110884,-0.024493424,-0.0446907,-0.07179076,0.050280474,0.013520192,-0.04572039,-0.054343652,-0.007383298,0.08430838,-0.012930628,0.044020418,0.0010718437,-0.022569897,-0.02213899,0.057617337,0.053991467,0.07619118,-0.08648271,-0.036587182,-0.065283805,0.07041705,-0.021724379,0.03296706,-0.034873206,-0.047197897,0.019498128,-0.059569128,0.026430093,0.035995748,0.035120223,-0.085596114,-0.06733974,0.0366445,0.059786085,0.055810474,0.023317106,0.010060717,0.041325796,-0.074551314,-0.06664014,0.008625471,-0.054069106,-0.0042838478,-0.0147725865,-0.049278487,0.01145378,0.042740062,0.07159265,0.057670645,0.07429467,-0.016963951,0.023890305,-0.07144729,0.07667718,-0.012079898,-0.05126119,0.041515905,-0.012963944,-0.023081673,0.0026324783,-0.018428557,-0.0038400572,0.08774475,-0.06197157,0.028493842,-0.0034646743,-0.08380732,0.009008361,0.083175,-0.06723594,-0.0060968087,-0.024060713,-0.047365442,0.07100523,0.04772756,-0.05815971,-0.0004543104,-0.05660131,-0.08359478,-0.016115597,0.0017114964,0.029449098,-0.053922366,0.03910915,-0.006781249,0.0036535854,-0.04836205,-0.044323087,-0.028042652,0.07599721,0.07716863,-0.023170978
11,0.01556906,0.012037082,-0.001020055,0.0057366304,0.0061358935,-0.06571803,0.0019355948,0.046375744,0.022071082,0.022554502,0.04359545,-0.03212995,0.021419872,-0.11386724,0.064887114,-0.07420291,-0.02194555,0.052747842,-0.026760573,0.10899004,-0.036992177,0.04917886,0.042526476,0.060449466,0.05223223,-0.037224002,-0.07601417,-0.02472974,0.026547985,-0.025279718,-0.0041798293,0.0051576537,-0.08050108,0.08192569,-0.033992782,0.073121235,0.06632794,0.013278101,-0.02660314,0.039069444,-0.05309402,0.06966428,-0.08610813,0.092888966,-0.041600235,-0.0057948693,0.110423565,0.13181032,0.1079185,-0.00994229,0.034934185,0.092854016,-0.065233015,0.055169735,-0.07450875,-0.02610006,-0.02881862,0.007941073,0.05723352,0.016278267,0.07646303,-0.03829171,0.03609295,-0.040981058,0.06938502,-0.04943418,0.017818514,0.07789986,-0.024526987,0.032303266,0.06320656,0.055728134,0.030885465,-0.04267608,-0.07977163,-0.006497225,0.03006627,0.04564188,-0.017870264,0.042141575,-0.073637865,0.015677545,-0.004147396,0.068177775,-0.034473874,-0.032373235,0.066877015,0.067009,-0.048049007,-0.0071368185,0.02551324,-0.050010156,0.016002042,0.04257869,0.040004805,0.088523544,-0.043725558,0.048767727,0.07048112,0.042299513,0.079558656,0.05984045,-0.038103834,-0.082752585,-0.023487521,0.039832477,-0.09371038,0.023470618,0.031134909,-0.025558362,0.010054822,0.048783842,-0.016964024,0.0039938483,-0.035613727,0.02067869,-0.06865416,-0.069504686,0.046631537,-0.038405783,0.03613742,0.036716923,0.084662735,-0.058825884,0.023362366,-0.048718154,-0.035762135,0.04759545,0.056443535
12,-0.022028916,-0.083132476,0.03583754,-0.073368415,0.008357838,-0.052197207,-0.018985882,-0.05696632,0.02019275,0.063877545,-0.0333189,-0.044196248,0.0013755781,0.059092175,0.004999641,0.0004661686,0.0015308579,-0.04376648,-0.070376724,-0.029922554,-0.08353558,-0.030141585,0.031423416,-0.021034809,-0.05291493,0.078998156,0.03881782,-0.026495066,-0.04993672,0.0012371786,-0.044038594,0.055555847,-0.06478262,-0.050154984,0.01620231,0.019634752,-0.048542265,-0.024565762,-0.035731465,0.015016865,0.075665474,0.032044392,-0.065861434,-0.06556395,-0.05239832,-0.056440976,-0.026859596,-0.0738603,-0.0930294,-0.03375341,-0.08550439,-0.0855217,-0.026671233,0.057878207,0.05350903,-0.07531037,-0.067725554,0.024587067,-0.014979469,-0.044813033,0.057185303,0.040010534,0.007991169,-0.01763893,0.075887635,0.047192886,-0.05425609,0.009794851,0.08854673,-0.029552735,0.046523903,0.005715935,0.09756708,0.045246057,0.06836692,-0.07499569,-0.02662156,0.028687883,-0.0201193,0.0492292,0.023417529,0.05616814,0.0064104297,-0.07002075,-0.060941532,-0.026773619,0.07346157,0.05997894,-0.06859146,-0.07107319,-0.06936529,-0.010498542,0.021773323,0.022550883,0.080923215,-0.015706487,0.02129324,0.07648513,-0.05114917,-0.048419453,-0.041368004,0.022891397,-0.08772035,-0.026088573,0.06467422,-0.04110628,-0.027441362,0.036177818,0.08336272,-0.017672716,-0.059738018,0.07489084,0.029255774,0.07704574,0.024777919,-0.0044605755,0.06057013,0.06294151,0.0464912,-0.045245558,0.061549563,-0.02144549,0.028509554,-0.0007781056,-0.04602185,0.08062002,0.0628127,0.039465856,-0.022031322
13,0.080869906,0.0072670244,-0.06210548,-0.07429816,-0.011409407,-0.08715012,-0.059133247,0.010364426,-0.058023244,-0.057775885,0.06742305,-0.082400635,0.051207703,0.024463888,-0.042100206,0.032127373,0.043139588,0.08280433,-0.085115656,0.05652565,-0.047593687,0.07452002,0.052648023,-0.046184987,-0.06262876,-0.025162518,0.039322257,-0.017485902,-0.07542925,0.041890364,-0.040772837,-0.063287795,-0.08537564,-0.0699744,-0.030083917,0.06283295,-0.07324961,0.049221035,0.07433174,0.023704123,-0.06488897,0.038748227,0.036827706,-0.08317266,0.05217405,0.014537488,0.033411644,0.010791383,-0.008856675,6.129707e-05,-0.07053699,-0.042482417,-0.024760874,-0.04576783,-0.04977902,-0.07070203,0.016898159,0.036482755,0.07835641,0.026885867,-0.04911394,-0.05386323,-0.071805835,-0.016908126,-0.069617584,0.040548004,-0.05869384,-0.062296152,-0.06558588,0.005986646,-0.075594805,-0.010811348,-0.06586469,0.026454432,0.056615636,0.082207784,-0.014583658,0.014240376,-0.04838247,-0.06517012,-0.08752336,0.07011153,-0.059755597,-0.029499544,-0.07864667,0.07669578,0.037654813,0.065738425,-0.027827421,0.05578638,-0.04118229,-0.018585889,-0.0796229,0.021260776,-0.07376798,0.056455817,0.07722812,-0.011917896,-0.021689095,-0.0733594,-0.014928091,0.024787074,-0.0548315,0.08016975,0.07750495,0.0032424233,0.023674292,-0.016560422,0.05704624,0.040656976,-0.07308437,0.04537503,0.06251623,-0.07244126,-0.08093857,-0.05528184,-0.08001101,-0.065237075,-0.0066175447,-0.0564302,-0.06719726,0.08638066,0.082588926,0.02378374,-0.044148896,0.012184782,0.0018608334,-0.039751515,-0.08629744
14,-0.029066576,-0.06930653,-0.035901684,-0.0027449229,0.01684388,0.051593117,-0.06041814,0.018539976,-0.026261333,-0.059259843,-0.037814762,0.00431434,0.06257259,0.07134446,0.078449115,-0.041033402,-0.035068728,-0.05296938,0.0034805678,-0.09805291,0.029226162,-0.0723388,-0.007275654,0.046636794,0.041193936,-9.386388e-05,-0.015265587,0.07908912,0.083194144,0.044082254,0.11041543,0.047369286,0.012216098,0.004868191,-0.016014164,0.02214479,-0.020395696,-0.048148863,0.06537497,0.03457657,0.011232262,0.033174317,-0.050203536,-0.055676937,-0.048999295,0.056952547,-0.06274828,0.000716954,-0.05917705,-0.14109033,-0.019435618,-0.09912414,0.022234533,0.018276187,0.030173225,0.024449714,0.03115505,-0.060192138,0.06892151,0.1010656,0.0010563001,-0.014766255,-0.10372395,-0.022739049,-0.06568926,-0.06561832,0.03103592,0.06506395,0.0022423267,0.05892357,-0.087097146,-0.0061871754,-0.016183851,-0.014652874,-0.12815407,-0.011251795,0.086874165,0.06573325,-0.08863343,-0.0069412133,-0.003958275,0.0717928,-0.015739553,-0.05344085,-0.06802823,0.09346891,-0.057430968,0.084058985,0.04665487,0.0071098614,0.0074141202,-0.05932082,-0.0034030613,0.070207216,-0.020271553,-0.019307535,0.033661988,-0.02783901,-0.013043483,0.010172963,0.0872752,0.05503011,-0.07986704,-0.06329237,0.113667466,0.046857134,0.026251053,0.056997046,-0.048375078,-0.058200773,0.098106384,-0.069025256,-0.043891914,0.0267272,-0.015654292,-0.060889166,-0.07716645,-0.062047567,-0.08507346,0.017819757,-0.06974933,-0.067370735,0.08787022,0.08122929,0.037301622,-0.011100144,-0.046256006,0.018846994,-0.07532032
15,-0.050426647,-0.07793665,0.054671586,-0.06761968,-0.08627352,0.060891263,-0.08742938,0.05442358,0.04235428,-0.021250404,-0.021367881,-0.06605962,-0.00017809641,-0.059962053,0.003790423,-0.059780687,-0.038126048,0.020914005,0.058606733,-0.025385331,0.018366974,-0.0696777,-0.084539525,0.06007738,0.0029129256,-0.020906717,0.061769277,0.045418683,0.018135596,0.047691092,0.0878007,-0.06421717,-0.05584685,-0.052055053,-0.06760141,-0.07011051,-0.082413614,-0.061953038,-0.041319914,-0.007861065,0.07121298,0.023732524,0.030120222,-0.0857425,0.0210093,0.026399128,0.021539738,0.074885875,-0.08684642,0.019339781,-0.08095411,0.07762778,0.030368429,0.08629578,0.058607504,-0.025328184,-0.085865155,-0.08510768,-0.038372718,-0.06941638,0.08341203,0.075247474,-0.067808986,-0.033158846,0.000721784,-0.032821026,0.024131581,-0.08506253,0.06432649,-0.06780822,0.0120231565,0.0577889,0.04078028,0.039951056,0.083296165,0.027446156,-0.047080234,-0.007998885,-0.049153097,0.059524745,-0.07317456,-0.044390492,0.06264181,-0.045231726,-0.05172558,-0.0034660627,0.049973197,0.045718007,0.011408791,-0.023008388,-0.046114203,-0.027174333,0.07993404,-0.081268325,-0.078018114,-0.015063688,0.08096257,0.044133566,-0.012474662,-0.04157015,0.0029664491,-0.019580038,0.05917469,-0.051758457,0.06751325,-0.020053366,-0.059282042,0.025404597,0.043644287,-0.04769835,-0.07614044,0.009513802,-0.061329447,-0.017005756,0.046334483,0.002766249,0.076773226,-0.038158495,-0.036105275,-0.0792611,-0.08036941,0.0812717,0.0049864985,-0.048238672,0.037792385,0.0002074992,-0.07430547,-0.07076296,-0.025234092
16,0.078852005,-0.0009749265,0.067192696,-0.06444302,-0.027300643,-0.074587405,-0.04273724,0.026776735,-0.032117654,0.036225792,0.07580339,0.012368347,0.038316052,-0.07268099,-0.026770974,0.007554738,0.0118682375,0.011907725,-0.033695888,-0.071540855,0.06098526,-0.06616141,-0.010099767,-0.048464824,0.0024149988,-0.045371275,0.054826643,-0.055743184,-0.08505621,0.060520593,0.06634683,-0.07969528,-0.08422571,0.014440935,0.078048564,-0.003122793,0.06249083,-0.023467645,0.006185876,0.07321421,0.009397429,-0.030598424,-0.04752361,-0.0018236558,0.04547612,-0.06851433,0.029912654,-0.059384592,0.08027364,0.08222747,0.07377749,-0.00900492,0.078913264,-0.015123763,0.0039537153,0.011982606,0.046166793,0.06766192,0.02620919,-0.054785255,-0.081328936,-0.06477833,0.070655294,-0.045280028,0.03438555,-0.0650819,0.0006120484,-0.08478407,0.0531515,-0.043049417,-0.032569326,-0.015018734,0.016565323,0.025788717,-0.051466566,0.05616474,-0.048850503,0.040319167,-0.044776693,-0.027051684,0.059728023,0.07546358,-0.036559694,-0.08341902,0.011648486,-0.00064141385,0.045865238,-0.026460577,0.0063402415,-0.049292088,-0.06384274,0.04660872,0.020768728,0.04200902,-0.05721389,-0.018847274,0.055739965,0.082533054,0.06820958,-0.04338054,-0.04933697,0.066919096,0.061393905,-0.07982591,0.042490277,0.063637584,0.008305455,0.08153497,-0.08561508,0.0043495633,-0.0073475866,-0.05944754,-0.051266126,-0.058355935,0.0045069302,-0.04486221,-0.004067067,-0.005908953,0.00480416,-0.05682568,0.062444136,0.070451654,-0.025767958,-0.040201362,-0.0008219128,-0.0319847,-0.026141895,-0.08419169,-0.022206701
17,-0.040640708,-0.042083964,-0.07494698,-0.08638195,-0.0040242164,-0.08101296,-0.032923117,0.04376089,0.011626064,0.066155195,0.035781223,-0.07031621,0.07358814,-0.007018447,-0.037821278,-0.04449572,-0.07115813,0.016308777,0.040876597,0.0069997627,0.073722124,0.05536695,0.06818939,0.089969754,0.06444594,-0.021753842,0.076988794,-0.0112554645,0.06879999,0.0704067,-0.01799322,0.08728598,0.052113112,-0.025089623,0.029065844,0.059824765,0.052117273,0.08753177,0.05784324,-0.025916899,-0.07553691,0.042956345,0.049514122,0.055217795,-0.022406047,-0.07617789,-0.036553323,-0.0028983958,0.10205173,-0.057967022,0.035746165,-0.041773126,0.04071117,-0.008957235,0.03815416,-0.07923047,0.017621832,-0.03750307,0.02837277,0.068898946,0.012598398,0.02662584,0.05033218,-0.07634985,0.018971108,-0.062054917,0.087321,-0.010469186,-0.06008268,-0.050610613,0.068027444,0.02407973,-0.08159666,-0.06354833,0.09572502,0.011110855,-0.07140625,0.014033,0.04133483,0.007871192,-0.026578717,-0.064316444,-0.09085822,0.031566784,0.07279614,0.031153627,0.07780988,-0.041722856,0.05370714,0.038346082,-0.045752633,-0.047306772,-0.08449383,-0.07148506,0.03563797,-0.046524663,-0.079611436,-0.060287036,-0.07158844,0.062187698,0.065155916,-0.024826119,0.017120432,-0.05694107,0.007643612,0.023576604,0.06126975,0.0373517,0.0010562965,-0.0630535,-0.012860628,-0.08177787,-0.03598465,0.0015980684,0.01434237,0.025479129,0.033676285,0.055697646,-0.0219418,-0.04139501,0.047815777,0.04372315,-0.03423615,-0.035724193,0.05170955,0.07309033,-0.03319973,0.048865557,-0.06909449
18,0.008716514,-0.059071373,0.08765287,-0.063861,0.084176905,-0.02853663,-0.040349927,-0.03420897,-0.08101756,-0.038454823,-0.021516377,-0.032536104,0.046096805,0.07551736,0.052057408,-0.0735363,0.00050790404,-0.010139383,-0.0023971125,0.0437009,-0.0006427906,0.03608518,0.07651168,0.014140896,-0.044793848,-0.027542744,0.062970355,0.048974372,-0.047266338,0.021700742,-0.071383126,-0.02426746,0.009063212,0.064658776,0.0024756049,-0.05611586,-0.0047992305,0.015386738,0.036868855,0.03771091,-0.00616209,-0.01590455,-0.05725962,-0.045096714,0.026689587,0.056290098,-0.0692102,0.02258397,0.014469846,-0.067916885,-0.00643722,0.050655406,0.036223616,0.07348701,-0.07255559,0.070554025,0.015435339,-0.046205025,-0.01673782,-0.09031514,-0.020933071,-0.0025408794,-0.070573755,0.03497802,-0.02472994,0.010118973,0.07122134,0.04261255,-0.04672206,0.06447303,0.056441404,0.057289824,-0.028124304,0.024957884,-0.037312962,-0.01485811,0.03488749,0.08594319,0.07669307,0.08356073,-0.024053952,-0.059869844,0.023139894,-0.07898516,-0.029482588,-0.03771622,-0.082282685,-0.018027155,0.08485857,0.032336164,-0.03919853,0.035998017,0.023913236,0.03022981,-0.088320486,0.030393688,0.0637925,-0.0594709,0.007301602,0.062193587,-0.062303133,-0.081728026,0.040564943,0.05960206,0.01570035,0.054211516,0.031005058,0.07654468,0.033952095,0.06648171,0.0026106955,0.051204834,-0.058738757,0.048964437,-0.00022823775,-0.06316047,0.019649036,0.038915187,-0.03428908,-0.004820319,0.025652219,0.015773159,0.04318524,0.028748417,0.01251565,-0.009562406,-0.011224789,0.059239317,-0.030664979
19,-0.041667625,0.06427516,0.054521624,0.021759477,0.0692137,-1.7635177e-05,-0.00856578,0.06911504,-0.05017688,0.07024305,-0.048123915,-0.044972498,-0.03513816,-0.09284402,0.042947255,-0.06690228,-0.056685705,0.03681514,0.028268008,0.12312793,0.13284828,-0.0012211006,0.05608034,0.09230231,-0.075033054,-0.046615858,0.06304618,0.060584217,0.04703431,0.09113259,-0.03362518,-0.06220779,0.059451748,0.029812684,0.025539976,-0.042810056,-0.027183458,-0.032002203,-0.06808117,-0.07880757,-0.038985364,-0.038429506,0.022795068,0.09159682,-0.06992509,0.050812565,0.011250249,0.17346036,0.16521393,0.06032057,0.06244696,0.053273886,0.048015278,-0.07281293,-0.062368747,0.029773438,-0.060785018,-0.018086813,-0.023930008,0.08983792,-0.06229999,-0.025971098,0.118419655,-0.042123742,0.0657243,0.069760576,0.08098765,0.08509906,0.009661533,0.027589153,-0.042941578,0.010124473,0.06078179,0.03052977,0.09443019,-0.01221348,-0.0017853057,0.061320134,0.017120183,0.02281303,0.06261055,-0.10051477,0.0014256729,-0.0077910004,0.062206473,-0.07831472,-0.015444958,0.049056474,-0.054082092,0.0486865,0.026118163,0.009194754,0.010573504,0.018843297,-0.07613978,0.020166555,0.0025052035,0.027434157,0.06168495,-0.02989355,-0.039629605,-0.024788197,-0.027744235,0.085322596,-0.07824197,0.059716683,0.014553699,0.1076841,0.029427495,-0.028414357,-0.003172477,0.05257739,0.07045273,-0.07154902,0.00811535,-0.040348865,0.06282073,0.07424452,-0.06739625,-0.004277109,0.07832672,-0.04647105,-0.072845474,0.007479449,-0.064991124,0.082447916,0.007626147,0.06818613,-0.03134305
20,-0.0060211946,0.048030216,-0.0211048,0.066296116,-0.03506594,-0.051021338,-0.03530134,0.009633299,0.0030718998,0.005795765,0.036943525,0.054145787,-0.016910594,0.029587314,0.011055175,0.061364833,0.06807308,-0.011109974,0.02538381,0.037430022,0.071731925,0.090094,0.022417383,-0.008072081,0.005620429,0.020730125,0.052843396,-0.010391244,0.080418974,-0.012287665,-0.07648416,-0.019403363,0.02384056,-0.06218167,0.078497194,-0.0176296,-0.05009194,0.04483674,-0.07047236,-0.050809033,-0.020101553,0.04603749,-0.04522886,-0.050433308,-0.06189991,0.06689183,-0.034642853,0.0999208,0.109898485,0.07021352,0.0027627433,0.08329629,-0.009570857,-0.028320096,-0.08441381,-0.03350109,0.087492354,-0.004349141,-0.06394819,-0.023897398,-0.08395065,0.06315813,0.04870744,-0.005180631,-0.034287542,-0.062799044,0.07731784,0.065605484,0.024567232,-0.044437084,0.068512656,-0.058386046,-0.05199647,-0.06086284,-0.08499175,0.0448241,0.05897448,0.04309452,-0.08307807,-0.021478038,-0.07484251,0.069932334,-0.014432549,0.09540073,-0.085289255,0.035378072,-0.08292523,-0.01976806,-0.042061627,-0.039300706,0.04490915,-0.020579029,0.087648235,0.03169456,-0.046018224,0.018120639,-0.013351959,0.08789415,-0.0697045,-0.019051941,0.03513826,-0.012907401,-0.013276676,0.055471312,0.0115033155,0.005999878,0.04951527,-0.041467242,-0.03403222,0.07414746,0.01097667,0.08630681,0.050609935,0.0841626,0.042949326,-0.03922274,-0.06874067,0.07217669,0.049261138,-0.049469516,-0.039818283,-0.024084356,0.04970375,-0.026661823,-0.028654007,0.002885381,-0.037597522,-0.016348047,0.021744397
